ID Industry Sector,Industry Sector,ID Industry Sub-Sector,Industry Sub-Sector,ID Industry Group,Industry Group,ID Year,Year,ID Nation,Nation,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,Record Count,Slug Industry Group,Geography,ID Geography,Slug Geography
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",53,"Real Estate, Rental & Leasing",53223,Video tape & disk rental,2015,2015,01000US,United States,TRUE,TRUE,2590,1249.370534,146348.4911,82953.80917,27,video-tape-disk-rental,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4442,Lawn & garden equipment & supplies stores,2015,2015,01000US,United States,TRUE,TRUE,14577,2962.926584,36470.01777,8510.075465,135,lawn-garden-equipment-supplies-stores,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",53,"Real Estate, Rental & Leasing",532M,Other consumer goods rental (Legacy),2015,2015,01000US,United States,TRUE,TRUE,12409,2733.903424,39174.37529,9285.334692,115,other-consumer-goods-rental-legacy,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4441Z,Building material & supplies dealers,2015,2015,01000US,United States,TRUE,TRUE,89541,7327.041924,33111.0017,2629.12483,849,building-material-supplies-dealers,California,04000US06,california
52-53,"Finance & Insurance, and Real Estate, Rental & Leasing",53,"Real Estate, Rental & Leasing",53M,"Commercial, industrial & other intangible assets rental & leasing",2015,2015,01000US,United States,TRUE,TRUE,13934,2896.89671,68415.86501,14907.90908,136,commercial-industrial-other-intangible-assets-rental-leasing,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,44413,Hardware stores,2015,2015,01000US,United States,TRUE,TRUE,21008,3556.282067,32975.62852,7129.870671,196,hardware-stores,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,443142,Electronics stores,2015,2015,01000US,United States,TRUE,TRUE,91147,7392.10431,58064.80755,5951.193916,801,electronics-stores,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5411,Legal services,2015,2015,01000US,United States,TRUE,TRUE,181080,10391.15136,103492.8926,6714.249596,1804,legal-services,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,443141,Household appliance stores,2015,2015,01000US,United States,TRUE,TRUE,4061,1564.367952,40919.91775,11953.56533,40,household-appliance-stores,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5412,"Accounting, tax preparation, bookkeeping & payroll services",2015,2015,01000US,United States,TRUE,TRUE,117868,8399.401345,69803.08394,5782.670345,1189,accounting-tax-preparation-bookkeeping-payroll-services,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,442,Furniture & home furnishings stores,2015,2015,01000US,United States,TRUE,TRUE,58543,5930.023968,42897.00123,5288.59276,541,furniture-home-furnishings-stores,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4413,"Automotive parts, accessories, & tire stores  ",2015,2015,01000US,United States,TRUE,TRUE,50525,5510.30695,31394.36016,3739.787055,414,automotive-parts-accessories-tire-stores-,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5413,"Architectural, engineering & related services",2015,2015,01000US,United States,TRUE,TRUE,163373,9875.273415,83375.22033,4118.710304,1657,architectural-engineering-related-services,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4412,Other motor vehicle dealers,2015,2015,01000US,United States,TRUE,TRUE,15170,3022.53929,38002.23329,5691.546824,127,other-motor-vehicle-dealers,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5414,Specialized design services,2015,2015,01000US,United States,TRUE,TRUE,47556,5346.427292,70200.42758,7719.115365,432,specialized-design-services,California,04000US06,california
44-45,Retail Trade,44-45,Retail Trade,4411,Car Dealers,2015,2015,01000US,United States,TRUE,TRUE,127645,8738.267845,51409.38981,3989.248842,1107,car-dealers,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,42S,Not specified wholesale trade,2015,2015,01000US,United States,TRUE,TRUE,11235,2601.455826,37217.0858,9759.818048,110,not-specified-wholesale-trade,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5415,Computer Systems Design,2015,2015,01000US,United States,TRUE,TRUE,363198,14635.73441,110000.5509,3362.238904,3518,computer-systems-design,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4251,Wholesale electronic markets & agents & brokers,2015,2015,01000US,United States,TRUE,TRUE,17883,3281.439143,53160.22446,9609.170216,182,wholesale-electronic-markets-agents-brokers,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5416,"Management, scientific & technical consulting services",2015,2015,01000US,United States,TRUE,TRUE,177532,10289.94298,87376.96407,5700.562741,1760,management-scientific-technical-consulting-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,424M,"Drugs, sundries, & chemical & allied products merchant  wholesalers ",2015,2015,01000US,United States,TRUE,TRUE,29342,4201.855714,72039.2355,9539.757864,297,drugs-sundries-chemical-allied-products-merchant-wholesalers-,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4249Z,Miscellaneous nondurable goods merchant wholesalers,2015,2015,01000US,United States,TRUE,TRUE,25070,3884.441551,45300.44771,8060.040243,256,miscellaneous-nondurable-goods-merchant-wholesalers,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5417,Scientific research & development services,2015,2015,01000US,United States,TRUE,TRUE,107617,8028.30417,99862.22518,6229.036619,1142,scientific-research-development-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,42491,Farm supplies merchant wholesalers,2015,2015,01000US,United States,TRUE,TRUE,5132,1758.538711,77256.21921,42304.53981,53,farm-supplies-merchant-wholesalers,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5418,"Advertising, public relations & related services",2015,2015,01000US,United States,TRUE,TRUE,72447,6594.005051,83425.96794,7671.167808,695,advertising-public-relations-related-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4248,Alcoholic beverages merchant wholesalers,2015,2015,01000US,United States,TRUE,TRUE,16946,3194.404105,67472.36811,8457.817952,157,alcoholic-beverages-merchant-wholesalers,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4247,Petroleum & petroleum products merchant wholesalers,2015,2015,01000US,United States,TRUE,TRUE,7438,2116.932283,87159.65461,23108.67168,73,petroleum-petroleum-products-merchant-wholesalers,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",54194,Veterinary services,2015,2015,01000US,United States,TRUE,TRUE,35779,4639.030837,45233.10677,8368.036948,347,veterinary-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4245,Farm product raw material merchant wholesalers,2015,2015,01000US,United States,TRUE,TRUE,591,596.8440687,38166.62775,25475.22046,9,farm-product-raw-material-merchant-wholesalers,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",54,"Professional, Scientific & Technical Services",5419Z,"Other professional, scientific & technical services ",2015,2015,01000US,United States,TRUE,TRUE,40854,4956.383455,52619.03924,6621.877973,410,other-professional-scientific-technical-services-,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4244,Grocery & related product merchant wholesalers,2015,2015,01000US,United States,TRUE,TRUE,119300,8449.908615,43869.24598,3207.498513,1070,grocery-related-product-merchant-wholesalers,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4243,"Apparel, piece goods, & notions merchant wholesalers",2015,2015,01000US,United States,TRUE,TRUE,29270,4196.70623,49019.49423,10301.32309,290,apparel-piece-goods-notions-merchant-wholesalers,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",55,Management of companies & enterprises,55,Management of companies & enterprises,2015,2015,01000US,United States,TRUE,TRUE,12046,2693.64828,96871.33704,25463.46321,116,management-of-companies-enterprises-55,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4241,Paper & paper products merchant wholesalers,2015,2015,01000US,United States,TRUE,TRUE,6411,1965.418359,48592.38465,12500.15507,72,paper-paper-products-merchant-wholesalers,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",56,"Administrative, support & waste management services",5613,Employment services,2015,2015,01000US,United States,TRUE,TRUE,127162,8721.845632,42308.60486,3829.085421,1171,employment-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4239Z,Miscellaneous durable goods merchant wholesalers,2015,2015,01000US,United States,TRUE,TRUE,18320,3321.24767,67488.25573,13908.12825,182,miscellaneous-durable-goods-merchant-wholesalers,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,42393,Recyclable material merchant wholesalers,2015,2015,01000US,United States,TRUE,TRUE,7191,2081.501403,46180.73008,17970.62999,70,recyclable-material-merchant-wholesalers,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",56,"Administrative, support & waste management services",5614,Business support services,2015,2015,01000US,United States,TRUE,TRUE,54158,5704.360617,46008.36746,7043.875452,517,business-support-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4238,"Machinery, equipment, & supplies merchant wholesalers     ",2015,2015,01000US,United States,TRUE,TRUE,31145,4328.796485,65392.4034,9417.976966,324,machinery-equipment-supplies-merchant-wholesalers-,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",56,"Administrative, support & waste management services",5615,Travel arrangements & reservation services,2015,2015,01000US,United States,TRUE,TRUE,37947,4777.205044,51234.1335,6348.988858,360,travel-arrangements-reservation-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4237,"Hardware, & plumbing & heating equipment, & supplies merchant wholesalers",2015,2015,01000US,United States,TRUE,TRUE,26691,4007.863516,60894.22015,9602.215985,232,hardware-plumbing-heating-equipment-supplies-merchant-wholesalers,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4236,Household appliances & electrical & electronic goods merchant wholesalers,2015,2015,01000US,United States,TRUE,TRUE,32572,4426.666339,73103.41201,10012.56375,312,household-appliances-electrical-electronic-goods-merchant-wholesalers,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",56,"Administrative, support & waste management services",5616,Investigation & security services,2015,2015,01000US,United States,TRUE,TRUE,124650,8635.917402,35927.54067,2814.4373,1096,investigation-security-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4235,Metals & minerals (except petroleum) merchant wholesalers,2015,2015,01000US,United States,TRUE,TRUE,6325,1952.196338,58586.44996,13672.4585,67,metals-minerals-except-petroleum-merchant-wholesalers,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",56,"Administrative, support & waste management services",56173,Landscaping services,2015,2015,01000US,United States,TRUE,TRUE,130028,8818.829416,24098.48202,1206.531128,987,landscaping-services,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4234,Professional & commercial equipment & supplies merchant wholesalers,2015,2015,01000US,United States,TRUE,TRUE,45822,5248.321556,86433.47137,11360.16398,454,professional-commercial-equipment-supplies-merchant-wholesalers,California,04000US06,california
42,Wholesale Trade,42,Wholesale Trade,4233,Lumber & other construction materials merchant wholesalers,2015,2015,01000US,United States,TRUE,TRUE,18605,3346.953573,53972.08573,11032.94111,167,lumber-other-construction-materials-merchant-wholesalers,California,04000US06,california
54-56,"Professional, Scientific & Management, and Administrative & Waste Management Services",56,"Administrative, support & waste management services",5617Z,Services to buildings & dwellings (except cleaning during construction & immediately after construction),2015,2015,01000US,United States,TRUE,TRUE,164370,9905.06407,25549.56694,1593.73104,1344,services-to-buildings-dwellings-except-cleaning-during-construction-immediately-after-construction,California,04000US06,california
